dcls_month,fin_co_no,fin_prdt_cd,kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day
202410,0010345,HK00013,애큐온저축은행,다시만난예금,스마트폰,"만기후 1개월 이내 해지시 : 약정금리 
만기후 1개월 초과 이후 해지 시 : 보통예금이율","최고우대금리 : 0.35%
- 다시 거래하는 고객 우대(6개월 이상 정기예금 미보유 : 0.25%
(고시금리 미포함)
- 다시 거래하는 고객 우대(12개월 이상 정기예금 미보유 : 0.35%
(고시금리 미포함)",1,제한없음,"가입금액 : 1십만원 이상 3천만원 이하
가입기간 : 7개월 ~24개월
1인1계좌
모바일전용가입상품",30000000.0,20241107,,202411071103
202410,0010346,24000,오에스비저축은행,정기예금,영업점,"-만기후 1개월 이내 : 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용
-만기후 1개월 경과 : 보통예금 금리 적용",없음,1,제한없음,"-가입금액 : 10만원 이상
-시장금리에 변동없는 최초 약정금리로 이자 수령",,20241107,,202411070847
202410,0010346,24002,오에스비저축은행,인터넷정기예금,"인터넷,스마트폰","-만기후 1개월 이내 : 가입 시 약정금리와 만기 시 동일 상품의 금리 중 낮은 금리 적용
-만기후 1개월 경과 : 보통예금 금리 적용",없음,1,제한없음,"-가입금액 : 10만원 이상
-시장금리에 변동없는 최초 약정금리로 이자 수령",,20241107,,202411070847
202410,0010346,24036,오에스비저축은행,OSB회전식정기예금,영업점,"-만기후 1개월 이내 : 마지막 회전주기의 약정이율과 동일상품 신규 약정 이율 중 낮은 이율 적용
-만기후 1개월 경과 : 보통예금 금리 적용",없음,1,제한없음,"-가입금액 : 100만원 이상
-금리 
1) 가입시점 : 가입일에 고시된 12개월 정기예금 고시이율
2) 회전기간 도래시점 : 매 회전기간 시작일에 고시된 12개월 정기예금 고시이율
(회전도래일이 휴일 경우 다음 회전주기의 이자율은 휴일 전영업일의 금리 적용)",,20241107,,202411070847
202410,0010346,24037,오에스비저축은행,인터넷OSB회전식정기예금,"인터넷,스마트폰","-만기후 1개월 이내 : 마지막 회전주기의 약정이율과 동일상품 신규 약정 이율 중 낮은 이율 적용
-만기후 1개월 경과 : 보통예금 금리 적용",없음,1,제한없음,"-가입금액 : 100만원 이상
-금리 
1) 가입시점 : 가입일에 고시된 12개월 정기예금 고시이율
2) 회전기간 도래시점 : 매 회전기간 시작일에 고시된 12개월 정기예금 고시이율
(회전도래일이 휴일 경우 다음 회전주기의 이자율은 휴일 전영업일의 금리 적용)",,20241107,,202411070847
202410,0010349,240000,디비저축은행,정기예금(창구),영업점,"1개월 이하: 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",해당사항없음,1,"실명의 개인, 법인",최소가입금액: 10만원 이상 / 가입채널: 대면(창구),,20240614,,202406141306
202410,0010349,240007,디비저축은행,E-정기예금(인터넷),인터넷,"1개월 이하: 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",최고우대금리 : 0.1% / 인터넷 가입시 : 기본이율* + 0.1% (*기본이율: 가입시 12개월 정기예금 고시이율),1,"실명의 개인, 법인",최소가입금액: 10만원 이상 / 가입채널: 인터넷뱅킹,,20240614,,202406141306
202410,0010349,240800,디비저축은행,DreamBig 정기예금(12개월회전/창구),영업점,"1개월 이하: 최종회전일 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",최고우대금리 : 0.1% / 기본이율* + 0.1% (*기본이율: 가입시 12개월 정기예금 고시이율) / 회전주기(매 금리변경일)경과후 해지시 ①신규일부터 회전일까지는 약정이율 적용②회전주기일부터 중도해지 전일까지는 중도해지이율 적용,1,"실명의 개인, 법인",최소가입금액: 10만원 이상 / 가입채널: 대면(창구),,20240614,,202406141306
202410,0010349,240801,디비저축은행,DreamBig E-정기예금(12개월회전/인터넷),인터넷,"1개월 이하: 최종회전일 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",최고우대금리 : 0.1% / 기본이율* + 0.1% (*기본이율: 가입시 12개월 정기예금 고시이율) / 회전주기(매 금리변경일)경과후 해지시 ①신규일부터 회전일까지는 약정이율 적용②회전주기일부터 중도해지 전일까지는 중도해지이율 적용,1,"실명의 개인, 법인",최소가입금액: 10만원 이상 / 가입채널: 인터넷뱅킹,,20240614,,202406141306
202410,0010349,240860,디비저축은행,DreamBig 정기예금(6M)(6개월회전/창구),영업점,"1개월 이하: 최종회전일 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%",회전주기(매 금리변경일)경과후 해지시 ①신규일부터 회전일까지는 약정이율 적용②회전주기일부터 중도해지 전일까지는 중도해지이율 적용,1,"실명의 개인, 법인",최소가입금액: 10만원 이상 / 가입채널: 대면(창구),,20240614,,202406141306
202410,0010350,240023,스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,최소금액:10만원이상,,20241108,,202411080756
202410,0010350,240025,스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,최소금액:10만원이상,,20241108,,202411080756
202410,0010350,240029,스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,최소금액:10만원이상,,20241108,,202411080756
202410,0010350,240031,스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,"* 최소금액:10만원이상
*계약기간 : 36개월 (회전주기 12개월) 
* 회전주기(매 1년)마다 약정이율 변동",,20241108,,202411080756
202410,0010350,240033,스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,"* 최소금액:10만원이상
*계약기간 : 36개월 (회전주기 12개월) 
* 회전주기(매 1년)마다 약정이율 변동",,20241108,,202411080756
202410,0010350,240035,스카이저축은행,회전(6M)정기예금,영업점,*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,"* 최소금액:10만원이상
*계약기간 : 36개월 (회전주기 6개월) 
* 회전주기(6개월)마다 약정이율 변동",,20240806,,202408060828
202410,0010350,240037,스카이저축은행,비대면회전(6M)정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,1,제한없음,"* 최소금액:10만원이상
*계약기간 : 36개월 (회전주기 6개월) 
* 회전주기(6개월)마다 약정이율 변동",,20240806,,202408060829
202410,0010354,MK240001,민국저축은행,정기예금,영업점,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용","* 최대우대금리 : 0.1%
- 창구에서 1년이상 재예치 하는 경우 + 0.1%p",1,제한없음,- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,,20241107,,202411070816
202410,0010354,MK240002,민국저축은행,e-행복정기예금 (인터넷),인터넷,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 없음,1,개인,- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,,20241107,,202411070816
202410,0010354,MK240018,민국저축은행,비대면정기예금 (비대면),스마트폰,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 없음,1,개인,"- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.
- 가입가능시간(09:00~16:00)",,20241107,,202411070816
202410,0010354,MK240020,민국저축은행,톡톡정기예금 (모바일),스마트폰,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 없음,1,개인,- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,,20241107,,202411070816
202410,0010356,1001,푸른상호저축은행,푸른 정기예금,"영업점,인터넷,스마트폰","만기 후 보통예금 금리에 연동 (단, 만기 1개월 경과시점까지는 약정금리와 만기시점 동일상품 동일계약기간의 기본금리 중 낮은 금리 적용)","예금 가입일 기준 예금거래기간 3년 이상, 직전 2년 평잔 10억원 이상인 고객(단, 대출관련 예금 등 제외) : 0.1%p",1,제한없음,"* 중도해지금리
1개월 미만 : 0.20%,
3개월 미만 : 1.45%,
6개월 미만 : 1.95%, 
12개월 미만 : 1.96%,
12개월 이상
- 연단위 기간 : 해당 기간별 가입시점 고시금리 적용
- 연단위 기간 초과분 : 초과기간에 해당하는 가입시점의 중도해지금리 적용 

* 우수고객 중도해지금리 : 실예치기간 기본금리 적용",,20241101,,202411010820
202410,0010358,240004,HB저축은행,정기예금,영업점,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,영업점 가입 전용상품,,20241106,,202411060828
202410,0010358,240018,HB저축은행,e-정기예금,인터넷,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,인터넷가입 전용상품,,20241106,,202411060828
202410,0010358,240021,HB저축은행,스마트정기예금,스마트폰,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,스마트폰가입 전용상품,,20241106,,202411060828
202410,0010358,240023,HB저축은행,회전정기예금,영업점,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,영업점 가입 전용상품 / 계약기간 : 36개월 (회전주기 12개월),,20241106,,202411060828
202410,0010358,240025,HB저축은행,e-회전정기예금,인터넷,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,인터넷가입 전용상품 / 계약기간 : 36개월 (회전주기 12개월),,20241106,,202411060828
202410,0010358,240027,HB저축은행,스마트회전정기예금,스마트폰,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,스마트폰가입 전용상품 / 계약기간 : 36개월 (회전주기 12개월),,20241106,,202411060828
202410,0010358,240032,HB저축은행,6개월 회전정기예금,영업점,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,영업점 가입 전용상품 / 계약기간 : 36개월 (회전주기 6개월),,20241106,,202411060828
202410,0010358,240033,HB저축은행,e-6개월 회전정기예금,인터넷,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,인터넷가입 전용상품 / 계약기간 : 36개월 (회전주기 6개월),,20241106,,202411060828
202410,0010358,240035,HB저축은행,스마트 6개월 회전정기예금,스마트폰,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",해당사항없음,1,제한없음,스마트폰가입 전용상품 / 계약기간 : 36개월 (회전주기 6개월),,20241106,,202411060828
202410,0010359,240029,키움예스저축은행,정기예금,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,1,제한없음,-,,20241108,,202411080834
202410,0010359,240031,키움예스저축은행,"e-정기예금(인터넷뱅킹, 스마트뱅킹)","인터넷,스마트폰","*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,1,제한없음,-,,20241108,,202411080834
202410,0010359,240033,키움예스저축은행,SB톡톡 정기예금(비대면),스마트폰,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,1,제한없음,-,,20241108,,202411080834
202410,0010359,240037,키움예스저축은행,회전yes정기예금(1년단위 변동금리상품),영업점,"*만기후 1개월 이내 : 약정금리(최종회전금리) 또는 만기시 동일상품 신규 약정금리 중 낮은 금리
*만기후 1개월 초과 : 만기시점 보통예금 금리","*회전시점의 정기예금 12개월 금리 + 우대금리 0.1% 적용, 매1년 회전주기 단위로 약정이율이 변동
*중도해지시 회전주기 충족분에는 약정이율, 잔여기간에는 중도해지이율 적용",1,제한없음,*가입기간 36개월(회전주기 매1년),,20241108,,202411080834
